data,id_cliente,faturamento_boleto,faturamento_payin,faturamento_payout,total_boleto,total_payin,total_payout
2023-10-21,35,0.0,3784.85,0.0,0.0,7569.7,0.0
2023-10-21,17,12254.880000000001,3163.977,3287.1150000000002,4084.96,3515.5299999999997,2528.55
2023-10-21,31,26752.77,5358.798,8816.561000000002,17835.18,17862.66,6781.97
2023-10-21,63,29538.450000000004,21461.4,30616.2,9846.150000000001,26826.75,17009.0
2023-10-21,47,12640.544999999998,0.0,19436.05,8427.029999999999,0.0,7774.42
2023-10-21,52,53285.79,0.0,49365.90000000001,17761.93,0.0,16455.300000000003
2023-10-21,100,48018.9,4506.355,19728.216,19207.56,9012.71,10960.12
2023-10-21,24,0.0,4011.959,35960.600000000006,0.0,5731.37,14384.240000000002
2023-10-21,60,15991.5,2536.1279999999997,5422.29,10661.0,3623.04,5422.29
2023-10-21,82,35441.46000000001,4700.124000000001,26027.316,23627.640000000003,5222.360000000001,14459.619999999999
2023-10-21,116,30332.550000000003,15515.15,11447.891,12133.02,15515.15,8806.07
2023-10-21,86,14729.28,16462.696000000004,16064.82,9819.52,20578.370000000003,8924.9
2023-10-21,102,29748.2,10928.213999999998,21286.184999999998,14874.1,12142.459999999997,14190.789999999997
2023-10-21,30,46288.68000000001,2945.704,22763.14,15429.560000000001,3682.13,11381.57
2023-10-21,8,23177.96,7210.952,13715.159999999998,11588.98,10301.36,13715.159999999998
2023-10-21,46,15719.675,2055.486,12120.54,6287.87,6851.62,4040.1800000000003
2023-10-21,37,23389.83,7543.125,22412.925000000003,7796.610000000001,15086.25,14941.95
2023-10-21,54,28710.0,13725.396,81980.67,9570.0,15250.44,27326.89
2023-10-21,59,5939.82,2193.56,11990.160000000002,1979.94,2193.56,14987.7
2023-10-21,98,55200.719999999994,10784.753,9108.972,18400.239999999998,15406.79,15181.619999999999
2023-10-21,97,37214.12,9689.75,28134.041,18607.06,9689.75,21641.57
2023-10-21,16,43356.42,12150.64,24362.987999999998,21678.21,15188.3,18740.76
2023-10-21,79,22018.65,4952.024,14178.08,14679.1,6190.03,17722.6
2023-10-21,13,27500.114999999998,4616.875,17473.679999999997,18333.41,9233.75,9707.599999999999
2023-10-21,101,7603.799999999999,4484.367,12580.668000000001,5069.2,4982.63,6989.26
2023-10-21,57,30604.500000000004,3267.504,11641.698,12241.800000000001,10891.68,19402.83
2023-10-21,111,49235.219999999994,8238.083999999999,32084.670000000006,16411.739999999998,27460.279999999995,32084.670000000006
2023-10-21,65,12321.15,12192.93,3115.65,4928.46,12192.93,1246.26
2023-10-21,99,18258.57,18008.25,11243.574,12172.380000000001,18008.25,6246.43
2023-10-21,107,8181.275000000001,539.315,5637.437,3272.51,1078.63,4336.49
2023-10-21,95,56017.47499999999,4132.079,31210.665000000008,22406.989999999998,5902.97,20807.110000000004
2023-10-21,40,14325.0,2163.294,3828.55,4775.0,3090.42,1531.42
2023-10-21,87,18959.52,5828.235,12309.32,9479.76,11656.47,15386.65
2023-10-21,26,3377.8500000000004,6698.900000000001,3397.4159999999997,1125.95,6698.900000000001,5662.36
2023-10-21,74,112892.76,28885.038,11036.640000000001,37630.92,41264.340000000004,13795.800000000001
2023-10-21,15,5946.42,731.871,5119.832,3964.2799999999997,2439.57,6399.79
2023-10-21,29,24227.145,13030.64,27982.422000000002,16151.43,18615.2,15545.79
2023-10-21,14,13857.420000000002,6340.936,3776.384,6928.710000000001,9058.48,4720.48
2023-10-21,2,37209.270000000004,19767.64,67257.75,12403.09,19767.64,26903.1
2023-10-21,91,13070.04,9194.094000000001,40386.5,4356.68,10215.66,20193.25
2023-10-21,76,25416.69,19921.77,38553.75000000001,8472.23,19921.77,15421.500000000002
2023-10-21,19,14438.879999999997,5636.481,6166.9400000000005,4812.959999999999,18788.27,6166.9400000000005
2023-10-21,43,17331.14,4615.099999999999,24448.899999999998,8665.57,6592.999999999999,9779.56
2023-10-21,80,10885.740000000002,0.0,1733.658,5442.870000000001,0.0,2889.43
2023-10-21,18,1785.12,3233.0279999999993,11482.064000000002,595.04,10776.759999999998,14352.580000000002
2023-10-21,89,24263.82,6837.951999999999,13102.242,16175.88,8547.439999999999,21837.07
2023-10-21,75,52002.924999999996,32766.96,15712.820000000002,20801.17,32766.96,7856.410000000001
2023-10-21,1,25875.54,3745.902,52271.274999999994,17250.36,12486.34,20908.51
2023-10-21,67,9321.735,16539.516000000003,11786.760000000002,6214.49,18377.24,14733.45
2023-10-21,27,20011.53,7362.19,9876.43,6670.51,14724.38,9876.43
2023-10-21,78,25115.67,9363.0,1459.1699999999998,8371.89,11703.75,2431.95
2023-10-21,42,17021.07,11635.559999999998,21921.48,5673.69,23271.119999999995,14614.32
2023-10-21,94,22821.5,7693.5,6377.72,9128.6,7693.5,3188.86
2023-10-21,66,20340.6,4611.31,8603.130000000001,8136.24,4611.31,5735.42
2023-10-21,61,24375.84,11955.105,20401.232000000004,16250.56,23910.21,25501.54
2023-10-21,93,11042.94,9184.675000000001,1199.208,5521.47,18369.350000000002,1499.01
2023-10-21,64,28640.8,3304.2960000000003,17227.44,11456.32,4130.37,5742.48
2023-10-22,64,8942.6,4281.328,23704.53,3577.04,5351.66,7901.509999999999
2023-10-22,11,44345.700000000004,20485.76,33686.536,14781.900000000001,20485.76,25912.72
2023-10-22,110,9784.34,2359.005,11525.4,4892.17,4718.01,6403.0
2023-10-22,87,16597.74,7112.225,8314.376000000002,8298.87,14224.45,10392.970000000001
2023-10-22,116,47823.97499999999,26053.649999999994,13098.644000000002,19129.589999999997,26053.649999999994,10075.880000000001
2023-10-22,111,69212.16,6735.945000000001,26680.210000000003,23070.72,22453.15,26680.210000000003
2023-10-22,81,12168.315,841.9830000000001,3014.556,8112.21,2806.61,5024.26
2023-10-22,42,29744.160000000003,9352.325,7576.634999999998,9914.720000000001,18704.65,5051.089999999999
2023-10-22,70,15363.46,3979.052,7352.66,7681.73,5684.360000000001,3676.33
2023-10-22,100,53187.375,5320.414999999999,32889.834,21274.95,10640.829999999998,18272.13
2023-10-22,84,22140.059999999998,7733.27,17465.16,11070.029999999999,7733.27,8732.58
2023-10-22,7,32181.57,17900.055999999997,15346.994999999999,10727.19,22375.069999999996,10231.33
2023-10-22,107,0.0,2458.64,0.0,0.0,4917.28,0.0
2023-10-22,13,6612.720000000001,4297.415,13595.814,4408.4800000000005,8594.83,7553.23
2023-10-22,85,24151.665,17813.904000000002,29558.07,16101.11,22267.38,19705.38
2023-10-22,94,6281.15,4936.610000000001,15453.44,2512.46,4936.610000000001,7726.72
2023-10-22,79,15875.25,5124.696,12651.784,10583.5,6405.87,15814.73
2023-10-22,77,49673.94,12604.432,14968.425000000001,16557.98,15755.539999999999,9978.95
2023-10-22,82,29774.489999999998,19368.836999999996,32416.524,19849.66,21520.929999999997,18009.18
2023-10-22,97,53092.6,28837.899999999998,39090.22,26546.3,28837.899999999998,30069.399999999998
2023-10-22,91,38833.59,8589.897,17536.120000000003,12944.529999999999,9544.33,8768.060000000001
2023-10-22,37,46672.020000000004,10494.66,15167.654999999999,15557.34,20989.32,10111.769999999999
2023-10-22,76,42895.020000000004,11909.36,36540.950000000004,14298.340000000002,11909.36,14616.380000000001
2023-10-22,59,19622.61,20633.34,5245.608,6540.870000000001,20633.34,6557.01
2023-10-22,2,33510.72,20600.780000000002,60336.90000000001,11170.24,20600.780000000002,24134.760000000002
2023-10-22,102,64543.07999999999,30728.988,8436.314999999999,32271.539999999994,34143.32,5624.209999999999
2023-10-22,41,29689.859999999997,6892.847999999999,11060.04,19793.239999999998,22976.159999999996,11060.04
2023-10-22,39,30688.42,2011.311,9489.24,15344.21,2234.79,15815.400000000001
2023-10-22,62,11357.19,2002.1999999999998,5426.486000000001,7571.46,4004.3999999999996,4174.22
2023-10-22,26,0.0,7045.7300000000005,3642.552,0.0,7045.7300000000005,6070.92
2023-10-22,65,36899.375,9032.849999999999,41570.2,14759.75,9032.849999999999,16628.079999999998
2023-10-22,19,94403.58000000002,4272.045,15506.859999999999,31467.860000000004,14240.150000000001,15506.859999999999
2023-10-22,66,3645.9249999999997,1938.0,6397.755,1458.37,1938.0,4265.17
2023-10-22,29,13602.195000000002,6537.951,27479.592,9068.130000000001,9339.93,15266.44
2023-10-22,67,14980.995000000003,13617.117000000002,4831.608,9987.330000000002,15130.130000000001,6039.51
2023-10-22,31,13164.615,5193.209999999999,7570.108,8776.41,17310.699999999997,5823.16
2023-10-22,101,7324.74,4054.0950000000003,3356.244,4883.16,4504.55,1864.5800000000002
2023-10-22,15,13269.03,2822.511,3302.0080000000003,8846.02,9408.37,4127.51
2023-10-22,89,41253.99,16017.944000000001,5307.216,27502.66,20022.43,8845.36
2023-10-22,93,15614.259999999998,2437.87,6842.440000000001,7807.129999999999,4875.74,8553.050000000001
2023-10-22,83,3204.045,3091.2279999999996,60772.174999999996,2136.03,4416.04,24308.87
2023-10-22,8,55115.66,13917.197000000002,6490.98,27557.83,19881.710000000003,6490.98
2023-10-22,3,21327.854999999996,9182.112,40901.30200000001,14218.569999999998,11477.64,31462.540000000005
2023-10-22,1,13091.145,7353.963,40171.675,8727.43,24513.21,16068.67
2023-10-22,61,44845.905,4712.849999999999,15139.752,29897.269999999997,9425.699999999999,18924.69
2023-10-22,40,19451.399999999998,5581.877,0.0,6483.799999999999,7974.110000000001,0.0
2023-10-22,86,28424.175000000003,13190.904000000002,29723.112,18949.45,16488.63,16512.84
2023-10-22,80,8721.52,363.51,0.0,4360.76,1211.7,0.0
2023-10-22,27,28997.909999999996,6228.995,19867.8,9665.97,12457.99,19867.8
2023-10-22,56,51342.26000000001,4145.835,26236.818,25671.130000000005,8291.67,14576.01
2023-10-22,98,30193.68,1514.8839999999998,9792.24,10064.56,2164.12,16320.400000000001
2023-10-22,36,8276.205,5327.1990000000005,0.0,5517.47,5919.110000000001,0.0
2023-10-22,53,44320.47,11422.82,1444.6979999999999,14773.49,11422.82,2407.83
2023-10-22,16,37995.26,14598.400000000001,14062.139000000001,18997.63,18248.0,10817.03
2023-10-22,47,0.0,3799.38,20041.550000000003,0.0,12664.6,8016.620000000001
2023-10-22,92,5661.82,237.564,8124.344999999999,2830.91,263.96,5416.23
2023-10-22,99,0.0,5237.889999999999,0.0,0.0,5237.889999999999,0.0
2023-10-22,32,55278.35,5403.459000000001,13417.068000000001,22111.34,18011.530000000002,22361.780000000002
2023-10-22,9,38750.94,5859.567000000001,34900.88,19375.47,19531.890000000003,17450.44
2023-10-22,63,34895.399999999994,31821.568,22474.242,11631.8,39776.96,12485.689999999999
2023-10-22,17,36640.229999999996,0.0,12976.106,12213.41,0.0,9981.619999999999
2023-10-22,21,48626.25,8694.366,39660.66,19450.5,28981.22,13220.220000000001
2023-10-22,58,34498.38,7699.784,84985.17,11499.46,9624.73,28328.39
2023-10-22,95,46766.1,14538.265000000001,16004.190000000002,18706.44,20768.950000000004,10669.460000000001
2023-10-22,48,2600.9700000000003,5500.9,0.0,1733.98,5500.9,0.0
2023-10-22,75,42499.87499999999,14049.68,32895.26,16999.949999999997,14049.68,16447.63
2023-10-22,60,17291.04,5700.695,0.0,11527.36,8143.85,0.0
2023-10-22,103,8398.325,0.0,7372.88,3359.33,0.0,3686.44
2023-10-22,115,20857.17,8397.864,26399.52,6952.389999999999,9330.96,17599.68
2023-10-22,74,64883.16,14801.226999999999,21965.487999999998,21627.72,21144.61,27456.859999999997
2023-10-22,14,23286.559999999998,0.0,3977.632,11643.279999999999,0.0,4972.04
2023-10-22,78,45377.64,13325.152000000002,11170.949999999999,15125.880000000001,16656.440000000002,18618.25
2023-10-22,114,0.0,3933.6720000000005,3772.545,0.0,4917.09,2515.03
2023-10-22,30,12468.93,3084.8160000000007,15242.46,4156.31,3856.0200000000004,7621.23
2023-10-22,18,46038.06,2716.6200000000003,0.0,15346.02,9055.400000000001,0.0
2023-10-22,24,8318.595,3782.4359999999992,15691.975,5545.73,5403.48,6276.79
2023-10-22,52,26532.120000000003,6888.825,13263.51,8844.04,7654.25,4421.17
2023-10-22,35,14998.679999999998,820.51,95.358,4999.5599999999995,1641.02,158.93
2023-10-22,54,32624.489999999998,23220.522,42132.78,10874.83,25800.58,14044.26
2023-10-22,43,1456.18,9716.875,22716.875,728.09,13881.25,9086.75
2023-10-22,46,8138.75,1272.291,9344.01,3255.5,4240.97,3114.67
2023-10-22,33,53886.0,972.3689999999999,7604.1720000000005,17962.0,3241.23,4224.54
2023-10-22,57,49784.925,4793.046,9993.03,19913.97,15976.820000000002,16655.050000000003
2023-10-22,72,0.0,9637.712,2702.6879999999996,0.0,12047.14,4504.48
2023-10-22,49,11291.400000000001,10612.624000000002,70128.92499999999,7527.6,13265.78,28051.569999999996
2023-10-23,65,11860.8,55.77,20774.15,4744.32,55.77,8309.66
2023-10-23,78,1082.43,7079.7040000000015,4460.5199999999995,360.81,8849.630000000001,7434.2
2023-10-23,36,0.0,4422.618,7214.1900000000005,0.0,4914.02,2404.73
2023-10-23,59,23602.02,7522.360000000001,0.0,7867.34,7522.360000000001,0.0
2023-10-23,93,35096.68,2999.1949999999997,16837.016,17548.34,5998.389999999999,21046.27
2023-10-23,87,61093.38,4011.2,15179.527999999998,30546.69,8022.4,18974.409999999996
2023-10-23,95,54997.675,19865.313999999995,30974.010000000002,21999.07,28379.019999999997,20649.34
2023-10-23,9,52523.240000000005,7593.4169999999995,41026.51999999999,26261.620000000003,25311.39,20513.259999999995
2023-10-23,13,10760.76,6054.575,23926.932000000004,7173.84,12109.15,13292.740000000002
2023-10-23,63,12914.28,23019.184,32890.752,4304.76,28773.98,18272.64
2023-10-23,76,71987.37,8509.73,78165.05,23995.79,8509.73,31266.02
2023-10-23,27,46291.83,10037.27,3451.06,15430.61,20074.54,3451.06
2023-10-23,53,26566.950000000004,8479.01,10289.568,8855.650000000001,8479.01,17149.28
2023-10-23,115,17610.93,20778.354000000003,22269.465000000004,5870.3099999999995,23087.06,14846.310000000001
2023-10-23,111,12314.130000000001,8277.989999999998,156.87,4104.71,27593.299999999996,156.87
2023-10-23,57,57386.65000000001,4076.4419999999996,6571.349999999999,22954.660000000003,13588.14,10952.25
2023-10-23,31,18235.949999999997,4430.459999999999,27703.962,12157.3,14768.199999999999,21310.739999999998
2023-10-23,49,16786.934999999998,10713.064,43725.425,11191.289999999999,13391.33,17490.170000000002
2023-10-23,77,55980.06,13941.760000000002,37052.61,18660.02,17427.2,24701.74
2023-10-23,2,55882.08,9242.69,76850.8,18627.36,9242.69,30740.32
2023-10-23,35,13102.650000000001,9341.49,6718.571999999999,4367.55,18682.98,11197.619999999999
2023-10-23,97,41289.31999999999,21721.23,30462.887,20644.659999999996,21721.23,23432.989999999998
2023-10-23,67,9029.115,16971.390000000003,13448.568,6019.41,18857.100000000002,16810.71
2023-10-23,70,18774.42,12588.779,13219.279999999999,9387.21,17983.97,6609.639999999999
2023-10-23,11,85217.85,17265.92,14956.955000000002,28405.95,17265.92,11505.35
2023-10-23,24,2359.515,7583.828,10681.724999999999,1573.01,10834.04,4272.69
2023-10-23,83,0.0,6441.043,13272.125,0.0,9201.49,5308.85
2023-10-23,58,11154.420000000002,6866.448000000001,18119.61,3718.1400000000003,8583.060000000001,6039.87
2023-10-23,94,20580.175,5167.450000000001,2341.44,8232.07,5167.450000000001,1170.72
2023-10-23,1,25697.175000000003,7462.83,9505.974999999999,17131.45,24876.100000000002,3802.3899999999994
2023-10-23,48,6361.904999999999,10200.789999999999,5493.432,4241.2699999999995,10200.789999999999,9155.72
2023-10-23,43,35975.520000000004,9750.783,11543.775000000001,17987.760000000002,13929.69,4617.51
2023-10-23,39,10251.380000000001,276.55199999999996,4619.633999999999,5125.6900000000005,307.28,7699.389999999999
2023-10-23,103,26485.675000000003,0.0,8840.58,10594.27,0.0,4420.29
2023-10-23,8,55418.700000000004,13302.625,24441.509999999995,27709.350000000002,19003.75,24441.509999999995
2023-10-23,40,10688.91,6759.584999999999,5356.575000000001,3562.97,9656.55,2142.63
2023-10-23,64,14403.899999999998,7761.151999999999,34724.280000000006,5761.5599999999995,9701.439999999999,11574.760000000002
2023-10-23,102,27096.28,18902.178000000004,41205.119999999995,13548.14,21002.420000000002,27470.079999999998
2023-10-23,110,26972.460000000003,5049.549999999999,12452.148000000001,13486.230000000001,10099.099999999999,6917.860000000001
2023-10-23,66,21992.875,4287.29,10199.355,8797.15,4287.29,6799.57
2023-10-23,74,103410.29999999999,5805.639,13127.760000000002,34470.1,8293.77,16409.7
2023-10-23,37,43854.18000000001,3004.47,12521.625,14618.060000000001,6008.94,8347.75
2023-10-23,61,18615.449999999997,8606.52,12925.440000000002,12410.3,17213.04,16156.800000000001
2023-10-23,91,50336.46,5334.786,21318.559999999998,16778.82,5927.54,10659.279999999999
2023-10-23,101,23992.125,10762.299,10468.35,15994.75,11958.11,5815.75
2023-10-23,98,31211.789999999994,7728.608999999999,4347.383999999999,10403.929999999998,11040.869999999999,7245.639999999999
2023-10-23,116,51233.875,28032.78,28239.263000000003,20493.55,28032.78,21722.510000000002
2023-10-23,17,13434.059999999998,0.0,6131.0470000000005,4478.0199999999995,0.0,4716.1900000000005
2023-10-23,89,39740.91,10228.896,11291.651999999998,26493.940000000002,12786.119999999999,18819.42
2023-10-23,14,2314.54,1905.155,1036.976,1157.27,2721.65,1296.22
2023-10-23,62,14118.045000000002,3781.2700000000004,6106.295,9412.03,7562.540000000001,4697.15
2023-10-23,54,85456.95000000001,10567.575,63008.16,28485.65,11741.75,21002.72
2023-10-23,18,16852.260000000002,940.563,7262.768,5617.42,3135.21,9078.46
2023-10-23,107,30095.625,9264.22,6362.602999999999,12038.25,18528.44,4894.3099999999995
2023-10-23,114,26960.14,13137.215999999999,19815.000000000004,13480.07,16421.519999999997,13210.000000000002
2023-10-23,42,98592.06000000001,4087.84,42629.19,32864.020000000004,8175.68,28419.46
2023-10-23,86,17952.495,25569.760000000002,31720.410000000003,11968.33,31962.2,17622.45
2023-10-23,99,6298.845000000001,194.84,5178.348,4199.2300000000005,194.84,2876.86
2023-10-23,3,5376.585000000001,8107.376000000001,11964.732,3584.3900000000003,10134.220000000001,9203.64
2023-10-23,56,28106.300000000003,6818.710000000001,42986.340000000004,14053.150000000001,13637.420000000002,23881.300000000003
2023-10-23,21,33208.225,6111.279000000001,57491.34000000001,13283.289999999999,20370.930000000004,19163.780000000002
2023-10-23,33,56061.719999999994,465.67499999999995,13195.818000000001,18687.239999999998,1552.25,7331.01
2023-10-23,47,0.0,2022.8609999999999,9630.425,0.0,6742.87,3852.17
2023-10-23,79,19989.795000000002,5192.464,14123.088000000002,13326.53,6490.58,17653.86
2023-10-23,46,11631.275000000001,2826.7439999999997,9440.91,4652.51,9422.48,3146.9700000000003
2023-10-23,32,56002.82500000001,6688.031999999999,1840.014,22401.130000000005,22293.44,3066.69
2023-10-23,52,38850.66,12956.139,19316.37,12950.220000000001,14395.71,6438.79
2023-10-23,19,39754.979999999996,4223.808,21913.660000000003,13251.66,14079.36,21913.660000000003
2023-10-23,75,19827.800000000003,31637.25,16150.939999999999,7931.120000000001,31637.25,8075.469999999999
2023-10-23,82,11552.865,17801.882999999998,35986.842,7701.91,19779.87,19992.69
2023-10-23,26,44667.450000000004,5468.99,1613.424,14889.150000000001,5468.99,2689.04
2023-10-23,81,16785.809999999998,1019.727,0.0,11190.539999999999,3399.09,0.0
2023-10-23,84,7666.82,17195.97,10474.4,3833.41,17195.97,5237.2
2023-10-23,16,27555.440000000002,13011.824,31073.497000000003,13777.720000000001,16264.779999999999,23902.690000000002
2023-10-23,29,29043.990000000005,5125.477,14591.663999999999,19362.660000000003,7322.11,8106.48
2023-10-23,80,12106.560000000001,1902.9119999999998,5026.554,6053.280000000001,6343.04,8377.59
2023-10-23,60,3115.1400000000003,9583.497,8962.17,2076.76,13690.71,8962.17
2023-10-23,100,60231.549999999996,9082.965,33113.60999999999,24092.62,18165.93,18396.449999999997
2023-10-23,72,7972.635,3489.2000000000003,9180.546,5315.09,4361.5,15300.910000000002
2023-10-23,85,18355.815000000002,6766.464,20913.434999999998,12237.210000000001,8458.08,13942.289999999997
2023-10-23,15,0.0,1289.136,9791.976,0.0,4297.12,12239.97
2023-10-23,92,26741.620000000003,4044.8700000000003,0.0,13370.810000000001,4494.3,0.0
2023-10-23,7,49679.40000000001,12339.256000000001,19914.57,16559.800000000003,15424.07,13276.38
2023-10-23,30,46433.81999999999,3674.6800000000003,11049.76,15477.939999999999,4593.35,5524.88
2023-10-23,41,23421.27,3926.5050000000006,23704.54,15614.18,13088.350000000002,23704.54
2023-10-24,77,42675.51,10246.848000000002,52662.19500000001,14225.17,12808.560000000001,35108.130000000005
2023-10-24,63,77057.79000000001,16878.608000000004,51113.015999999996,25685.93,21098.260000000002,28396.12
2023-10-24,36,3205.185,15413.679000000002,16877.85,2136.79,17126.31,5625.95
2023-10-24,99,10686.45,4198.69,4817.862,7124.3,4198.69,2676.59
2023-10-24,107,3605.85,1042.575,3773.328,1442.34,2085.15,2902.56
2023-10-24,66,22307.475,1049.01,11358.300000000001,8922.99,1049.01,7572.200000000001
2023-10-24,7,41808.420000000006,2162.2400000000002,44173.36499999999,13936.140000000001,2702.8,29448.909999999996
2023-10-24,26,4042.2300000000005,3051.78,2492.934,1347.41,3051.78,4154.89
2023-10-24,46,23496.0,1391.5949999999998,4626.72,9398.4,4638.65,1542.24
2023-10-24,29,27253.17,10027.934,21853.386000000002,18168.78,14325.62,12140.77
2023-10-24,85,21539.489999999998,11864.328,15622.23,14359.66,14830.409999999998,10414.82
2023-10-24,84,37848.619999999995,6998.28,10300.94,18924.309999999998,6998.28,5150.47
2023-10-24,67,27237.0,8501.22,10575.36,18158.0,9445.8,13219.2
2023-10-24,75,36240.4,24274.48,55690.42,14496.16,24274.48,27845.21
2023-10-24,89,24891.405,10502.584000000003,2480.586,16594.27,13128.230000000001,4134.3099999999995
2023-10-24,3,28123.634999999995,14933.144,17267.523,18749.089999999997,18666.43,13282.71
2023-10-24,92,10573.220000000001,9724.554000000002,11959.635,5286.610000000001,10805.060000000001,7973.09
2023-10-24,115,24347.1,4083.9390000000003,19101.600000000002,8115.7,4537.71,12734.400000000001
2023-10-24,24,0.0,13894.110999999999,0.0,0.0,19848.73,0.0
2023-10-24,57,58062.52500000001,2508.1949999999997,4795.848,23225.010000000002,8360.65,7993.080000000001
2023-10-24,40,31769.100000000002,10928.413999999999,11428.925,10589.7,15612.02,4571.57
2023-10-24,13,0.0,8386.205,16535.862,0.0,16772.41,9186.59
2023-10-24,42,62168.61,8040.925,29547.27,20722.87,16081.85,19698.18
2023-10-24,1,19404.795000000002,3349.821,74887.25,12936.53,11166.07,29954.9
2023-10-24,94,995.6999999999999,6520.95,455.76,398.28,6520.95,227.88
2023-10-24,32,96749.79999999999,7023.0120000000015,5707.128000000001,38699.92,23410.040000000005,9511.880000000001
2023-10-24,54,37618.17,11684.376,20272.38,12539.39,12982.64,6757.46
2023-10-24,49,18853.695,26179.536000000004,28108.525,12569.130000000001,32724.420000000002,11243.41
2023-10-24,80,16692.18,5212.224,0.0,8346.09,17374.08,0.0
2023-10-24,81,15570.345,2384.85,0.0,10380.23,7949.5,0.0
2023-10-24,100,14485.2,6745.795,9141.084,5794.08,13491.59,5078.38
2023-10-24,65,6738.400000000001,4960.5599999999995,18603.95,2695.36,4960.5599999999995,7441.58
2023-10-24,86,11763.150000000001,12902.776000000002,22524.048000000003,7842.1,16128.470000000001,12513.36
2023-10-24,110,32110.5,1387.16,28454.976,16055.25,2774.32,15808.32
2023-10-24,35,11350.68,3125.13,2503.806,3783.56,6250.26,4173.01
2023-10-24,21,26960.050000000003,6200.169000000001,65647.16999999998,10784.02,20667.230000000003,21882.389999999996
2023-10-24,95,61566.274999999994,8374.883999999998,23233.260000000002,24626.51,11964.119999999999,15488.84
2023-10-24,11,25394.79,25967.16,57414.721,8464.93,25967.16,44165.17
2023-10-24,111,41614.11,6355.422,15816.080000000002,13871.369999999999,21184.739999999998,15816.080000000002
2023-10-24,76,30536.97,12334.59,47258.5,10178.99,12334.59,18903.4
2023-10-24,74,79029.6,21328.965,19648.12,26343.2,30469.950000000004,24560.149999999998
2023-10-24,8,39442.740000000005,9068.731,10431.02,19721.370000000003,12955.33,10431.02
2023-10-24,30,72756.29999999999,7112.7040000000015,38737.46000000001,24252.1,8890.880000000001,19368.730000000003
2023-10-24,82,21147.18,9281.979,35913.726,14098.119999999999,10313.31,19952.07
2023-10-24,116,37208.4,29651.680000000004,35088.560000000005,14883.36,29651.680000000004,26991.2
2023-10-24,31,7833.735000000001,2602.164,11796.005000000001,5222.490000000001,8673.880000000001,9073.85
2023-10-24,16,22375.56,8528.336000000001,29841.564999999995,11187.78,10660.42,22955.049999999996
2023-10-24,98,50766.600000000006,7747.508999999999,7299.876,16922.2,11067.869999999999,12166.460000000001
2023-10-24,91,28481.880000000005,19931.49,59339.02,9493.960000000001,22146.100000000002,29669.51
2023-10-24,62,0.0,2507.11,25236.523,0.0,5014.22,19412.71
2023-10-24,2,57863.04,13514.789999999999,53261.0,19287.68,13514.789999999999,21304.4
2023-10-24,72,7061.73,9773.792,1576.7399999999998,4707.82,12217.24,2627.8999999999996
2023-10-24,39,15528.759999999998,8103.240000000001,1597.1879999999999,7764.379999999999,9003.6,2661.98
2023-10-24,93,5932.56,8210.4,3713.0640000000003,2966.28,16420.8,4641.33
2023-10-24,53,22620.15,9830.11,1837.314,7540.05,9830.11,3062.19
2023-10-24,43,31964.940000000002,1840.5729999999999,34532.799999999996,15982.470000000001,2629.39,13813.119999999999
2023-10-24,61,45808.29,9563.295,23323.960000000006,30538.86,19126.59,29154.950000000004
2023-10-24,47,0.0,1323.513,0.0,0.0,4411.71,0.0
2023-10-24,87,26640.22,10637.32,10940.304000000002,13320.11,21274.64,13675.380000000001
2023-10-24,70,37808.46,4183.928,13503.16,18904.23,5977.04,6751.58
2023-10-24,97,41422.5,27035.76,34898.695,20711.25,27035.76,26845.15
2023-10-24,19,39681.81,2620.578,5362.34,13227.27,8735.26,5362.34
2023-10-24,15,13744.665,1193.841,5408.12,9163.11,3979.47,6760.15
2023-10-24,52,23067.39,6110.163,51019.59,7689.13,6789.07,17006.53
2023-10-24,102,36579.88,25054.659000000003,16150.125,18289.94,27838.510000000002,10766.75
2023-10-24,9,46891.46,7426.545,35988.7,23445.73,24755.15,17994.35
2023-10-24,58,11272.8,5502.752,42148.29,3757.6,6878.44,14049.43
2023-10-24,37,29764.260000000002,5264.34,6198.375,9921.42,10528.68,4132.25
2023-10-24,27,38788.98,6414.24,10821.24,12929.660000000002,12828.48,10821.24
2023-10-24,33,24709.5,531.552,5220.828,8236.5,1771.8400000000001,2900.46
2023-10-24,103,19586.025,7260.993,25977.280000000002,7834.41,8067.77,12988.640000000001
2023-10-24,41,15248.309999999998,5544.54,13162.7,10165.539999999999,18481.8,13162.7
2023-10-24,114,20324.16,1323.112,15234.72,10162.08,1653.8899999999999,10156.48
2023-10-24,56,23747.84,6692.410000000001,28769.958000000002,11873.92,13384.820000000002,15983.310000000001
2023-10-24,14,6169.94,5687.563,3518.96,3084.97,8125.09,4398.7
2023-10-24,59,0.0,9875.57,5428.0560000000005,0.0,9875.57,6785.07
2023-10-24,17,15740.07,4495.2390000000005,4788.121,5246.69,4994.71,3683.1699999999996
2023-10-24,64,16702.1,1435.5600000000002,0.0,6680.84,1794.45,0.0
2023-10-24,78,39948.17999999999,4171.888000000001,3898.41,13316.059999999998,5214.860000000001,6497.35
2023-10-24,79,12558.375,16662.960000000003,6412.432,8372.25,20828.7,8015.539999999999
2023-10-24,83,1669.005,9236.618999999999,20742.7,1112.67,13195.17,8297.08
2023-10-24,101,26789.024999999998,7473.789,6389.045999999999,17859.35,8304.21,3549.47
